fid,x,y,xa,ya
2,37.5,407.2,29.134151633148104,398.1299353948704
3,57.5,307.2,46.08351179526754,300.1300544864112
3,57.5,407.2,48.552773057698666,397.42257376072934
4,77.5,307.2,65.01777861558546,299.7744938983619
4,77.5,407.2,67.83915875897175,397.1662204359245
5,97.5,307.2,84.11716903503574,299.44497315653643
5,97.5,407.2,87.30552870562634,396.78130665461066
6,117.5,307.2,103.24070177348183,299.0508687419053
6,117.5,407.2,106.53434951206836,396.6249903412338
7,137.5,307.2,122.43716860009867,298.73465970863754
7,137.5,407.2,126.0481445644176,396.28188275408826
8,157.5,307.2,141.80650588596606,298.6341102774212
8,157.5,407.2,145.54018146590042,396.1319632630011
9,177.5,307.2,161.22325181744566,298.3213968845122
9,177.5,407.2,165.54597163527762,395.32225801567347
10,-2.5,327.2,-10.737803265214293,319.904074257523
10,-2.5,427.2,-8.969690868388787,417.83052324892554
11,17.5,327.2,8.469778511287767,319.5328887767495
11,17.5,427.2,10.3605360557011,417.64720184293463
12,37.5,327.2,27.43720258323224,319.6041402985463
12,37.5,427.2,29.862879051203862,417.36633149873416
13,57.5,327.2,46.63187791011077,319.0610652913873
13,57.5,427.2,49.10529975596009,417.636087778503
14,77.5,327.2,65.55982107816985,319.1557680590989
14,77.5,427.2,68.41469124548985,417.37086943900334
15,97.5,327.2,84.72549885405577,318.8035621335514
15,97.5,427.2,87.92826844175585,416.69223331617366
16,117.5,327.2,103.98454502871085,318.1479153537425
16,117.5,427.2,107.36340561293643,416.3807563427446
17,137.5,327.2,123.30476886238539,317.9024454168928
17,137.5,427.2,126.68457747478071,416.460532370971
18,157.5,327.2,142.4090953863767,318.01057990675315
18,157.5,427.2,146.26765439470918,416.1121455584023
19,177.5,327.2,161.76783702730418,317.48258804724173
19,177.5,427.2,166.30451747241133,415.5184021963921
20,-2.5,347.2,-10.52003027006205,339.360614582831
20,-2.5,447.2,-9.075189438069522,438.494254550231
21,17.5,347.2,8.710824062765536,338.9552532364521
21,17.5,447.2,10.775269639788199,437.35108646358043
22,37.5,347.2,27.833268963133253,338.812953640399
22,37.5,447.2,30.201349207531067,437.3651799798855
23,57.5,347.2,47.113319956126645,338.425268490008
23,57.5,447.2,49.492180372811326,437.51620039497163
24,77.5,347.2,66.03996547537072,338.4406924626498
24,77.5,447.2,69.05314064472793,437.0250081813591
25,97.5,347.2,85.42284166129879,337.7819972669263
25,97.5,447.2,88.4077577470715,436.95813086765594
26,117.5,347.2,104.69364322670006,337.50332485712437
26,117.5,447.2,108.0943966456538,436.34146035895054
27,137.5,347.2,123.98632851535895,337.41698627265157
27,137.5,447.2,127.72776764471978,436.05269055604595
28,157.5,347.2,143.20931999364208,337.00254734831435
28,157.5,447.2,146.9167862280893,436.22473560824824
29,177.5,347.2,162.61182103249072,336.8002404239492
29,177.5,447.2,167.11228489662912,435.28890539724694
30,-2.5,367.2,9.146527876138592,358.2616765384068
30,-2.5,467.2,11.087217205478394,457.495093164985
31,17.5,367.2,28.291525614698433,358.26298397808847
31,17.5,467.2,30.574344133733437,457.4039110182168
32,37.5,367.2,47.55713598970808,357.99455233461487
32,37.5,467.2,50.044409470629105,456.7801943115504
33,57.5,367.2,66.75091699188077,357.68063843288905
33,57.5,467.2,69.40454673327339,456.9089250534064
34,77.5,367.2,85.96969003489916,357.6091669462438
34,77.5,467.2,89.17839148581052,456.30592403055226
35,97.5,367.2,105.2889346535649,357.1276668095906
35,97.5,467.2,108.61244052155047,456.18156354864897
36,117.5,367.2,124.54834468660218,357.0913642055108
36,117.5,467.2,128.2796684309169,456.04129904415595
37,137.5,367.2,144.0680558941147,356.6464499420118
37,137.5,467.2,147.9394377952959,455.5902061379263
38,157.5,367.2,163.57458678735682,356.4337487237382
38,157.5,467.2,167.82868825782765,454.9194321039255
39,177.5,367.2,-10.178816963449538,358.78680827508845
39,177.5,467.2,-8.621886298443513,458.1090014505812
40,-2.5,387.2,-9.876783803143603,378.5668927172911
40,-2.5,487.2,-8.237643521689728,477.68310266006085
41,17.5,387.2,9.48046235515675,378.2960110506554
41,17.5,487.2,11.37714160166734,477.50309568524267
42,37.5,387.2,28.75532761070013,377.8486207420964
42,37.5,487.2,30.81068966251409,477.1353118925621
43,57.5,387.2,47.96594922635315,377.7468305121045
43,57.5,487.2,50.0826496362086,477.40591472621605
44,77.5,387.2,67.29670916629928,377.16747352567523
44,77.5,487.2,69.90762641641686,476.31643825732596
45,97.5,387.2,86.6990471169077,376.89402002036763
45,97.5,487.2,89.51657251464871,475.9630574044985
46,117.5,387.2,105.83007432704217,377.0656761722421
46,117.5,487.2,109.11882188698333,475.71116384226804
47,137.5,387.2,125.38493489085441,376.47979565705845
47,137.5,487.2,128.8525943616009,475.7425453170365
48,157.5,387.2,145.07720731618141,375.79650699172225
49,177.5,387.2,164.21993060888855,376.45577579666883
0,2.5,307.2,-6.417777066491005,300.3963240120734
0,2.5,407.2,-4.599250245037252,397.74453435806936
1,22.5,307.2,12.845787877345186,299.9082720664107
1,22.5,407.2,14.633729213355323,397.8673894981546
2,42.5,307.2,31.959631607120293,299.5283634785484
2,42.5,407.2,34.03669386716244,397.51696334447695
3,62.5,307.2,50.83833283432488,299.51518428761153
3,62.5,407.2,53.33855723859895,397.1112064030529
4,82.5,307.2,69.7966872836768,299.1965065425462
4,82.5,407.2,72.76788610838922,396.4041652930602
5,102.5,307.2,88.98842718946503,298.70850578904145
5,102.5,407.2,92.2020900142748,396.17688454116575
6,122.5,307.2,107.84388220660162,298.8362540889471
6,122.5,407.2,111.27209931894818,396.4177387604548
7,142.5,307.2,127.21360723024853,298.36344485583334
7,142.5,407.2,130.8489721449922,395.8898632503927
8,162.5,307.2,146.5536685186699,297.8894086795132
8,162.5,407.2,150.44419849793476,395.5039840612566
9,182.5,407.2,170.3492479017149,395.023253196415
10,2.5,327.2,-6.063693407284723,319.69606231146133
10,2.5,427.2,-4.412520705856265,418.0033229942619
11,22.5,327.2,13.149783915668937,319.24774776028045
11,22.5,427.2,15.08956663785825,417.6708331172706
12,42.5,327.2,32.33016709183195,318.94971170914715
12,42.5,427.2,34.67501660059152,417.19107406327
13,62.5,327.2,51.29172936878399,318.9725754237317
13,62.5,427.2,53.91399160488936,417.30889353527664
14,82.5,327.2,70.37708379376265,318.4421172908665
14,82.5,427.2,73.19924775678622,417.06635275483757
15,102.5,327.2,89.5936992602123,318.158238005947
15,102.5,427.2,92.72526598621806,416.42554096345367
16,122.5,327.2,108.74056689462591,317.8934432777712
16,122.5,427.2,112.219748109492,415.9721537168718
17,142.5,327.2,127.93557703100393,317.74939014304846
17,142.5,427.2,131.58133278875576,416.0100727639802
18,162.5,327.2,147.16828012485755,317.6854284613148
18,162.5,427.2,151.10397897280149,415.67029527318493
19,182.5,427.2,171.2164355739287,414.8922708449832
20,2.5,347.2,-5.719818502382731,338.9261807883708
20,2.5,447.2,-4.062126144563403,437.75899308854576
21,22.5,347.2,13.522169567697416,338.2992971296447
21,22.5,447.2,15.581886388827362,437.1964172941529
22,42.5,347.2,32.742210431427516,338.1883491915431
22,42.5,447.2,34.99110178853198,437.13568701279195
23,62.5,347.2,51.62239813315298,338.5371614671672
23,62.5,447.2,54.34231499313463,437.1781682587029
24,82.5,347.2,70.96497577576656,337.7736530419925
24,82.5,447.2,74.13931210094015,436.03806947251604
25,102.5,347.2,90.16715283436488,337.7080908785308
25,102.5,447.2,93.24727037322937,436.6488257289202
26,122.5,347.2,109.29616943382447,337.3189029845289
26,122.5,447.2,113.10197528673116,435.65369461671474
27,142.5,347.2,128.71924514319946,337.07318961577374
27,142.5,447.2,132.63521043661004,435.6357115374379
28,162.5,347.2,147.85512721379007,337.00450812659653
28,162.5,447.2,151.763061851254,435.94015052152037
29,182.5,447.2,172.0649038683253,434.7364454127943
30,2.5,367.2,13.846262960475375,358.11719747055884
30,2.5,467.2,15.815221781683235,457.10551266412244
31,22.5,367.2,33.00806074502735,357.99152707701296
31,22.5,467.2,35.29919017396348,457.1320449994728
32,42.5,367.2,52.38626673498732,357.4158367611461
32,42.5,467.2,54.82737404627132,456.4582610165994
33,62.5,367.2,71.55294886285063,357.2560997462263
33,62.5,467.2,74.35527453217884,456.3485238503786
34,82.5,367.2,90.78845908542397,357.0093818081701
34,82.5,467.2,93.9022462573511,456.16894910188734
35,102.5,367.2,109.93258141124338,356.9660126925212
35,102.5,467.2,113.45224610625588,455.8051991268404
36,122.5,367.2,129.2668723800578,356.76858694712234
36,122.5,467.2,133.13450497461622,455.92798874784415
37,142.5,367.2,148.97518291717313,355.9690541383104
37,142.5,467.2,153.00251961282086,454.87133681256796
38,162.5,367.2,168.40650795309452,356.2143067991368
38,162.5,467.2,172.62859903302405,454.978068691619
39,182.5,367.2,-5.400168082349173,358.444947027749
39,182.5,467.2,-3.63677899870769,457.3972734704754
40,2.5,387.2,-5.068150760361313,378.1255625426288
40,2.5,487.2,-3.38951122793696,477.2079884848043
41,22.5,387.2,14.13319518736851,378.08154205308074
41,22.5,487.2,16.16928962902841,477.0531442640803
42,42.5,387.2,33.47091908437775,377.6010136133946
42,42.5,487.2,35.61156203826973,476.96873361805086
43,62.5,387.2,52.81231954816063,377.16528811830864
43,62.5,487.2,55.01003117185348,476.8290492341437
44,82.5,387.2,72.01091819144462,377.1532477307418
44,82.5,487.2,74.68518982929672,476.0924421566304
45,102.5,387.2,91.35284912997325,376.74058250785527
45,102.5,487.2,94.29217803933771,475.81449234848634
46,122.5,387.2,110.58982653410641,376.6084365122401
46,122.5,487.2,113.8664326598319,475.74537022579335
47,142.5,387.2,130.23870900818827,375.87535230000793
47,142.5,487.2,133.87063025132824,475.19469276583186
48,162.5,387.2,149.8092174957367,375.6099232725244
49,182.5,387.2,169.20263335649597,375.6999654540528
0,7.5,307.2,-1.4648617694255126,299.292665339959
0,7.5,407.2,0.22590143125519963,397.0394401194659
1,27.5,307.2,17.754415962380403,299.0006713570016
1,27.5,407.2,19.553176472085784,397.2259108999864
2,47.5,307.2,36.69610825270702,299.1889214188249
2,47.5,407.2,38.85829476465284,397.11166605521043
3,67.5,307.2,55.698630712340204,298.9245663975252
3,67.5,407.2,58.27569772586557,396.4482754576047
4,87.5,307.2,74.82008513916219,298.3906480073406
4,87.5,407.2,77.5444578330596,396.14216881012845
5,107.5,307.2,93.75516119514603,298.3958188776403
5,107.5,407.2,96.9330190364384,395.8943979719641
6,127.5,307.2,112.89253878714362,298.32475725205154
6,127.5,407.2,116.15100530814067,395.99288358012006
7,147.5,307.2,132.1866093076364,298.03781123226275
7,147.5,407.2,135.8188136906618,395.36663188413513
8,167.5,307.2,151.55336766621414,297.8404723777909
8,167.5,407.2,155.28368338467504,395.405707447269
9,187.5,307.2,171.09483441694954,297.4124687413913
9,187.5,407.2,175.30615804410743,394.82347032939816
10,7.5,327.2,-1.2285168920777132,318.86716163090864
10,7.5,427.2,0.4320646572582491,417.23955694432044
11,27.5,327.2,18.082510824314628,318.2760923042266
11,27.5,427.2,19.973465518255253,416.89060989540906
12,47.5,327.2,37.09595195257807,318.4243928433431
12,47.5,427.2,39.397746332890826,416.79942823574874
13,67.5,327.2,56.10367664062885,318.2755477088745
13,67.5,427.2,58.770728110525376,416.6433512939038
14,87.5,327.2,75.18734423818651,318.2346415004148
14,87.5,427.2,78.0502490588294,416.57428980858765
15,107.5,327.2,94.44477114512584,317.76169987832026
15,107.5,427.2,97.55976390875614,415.8832634349267
16,127.5,327.2,113.51661823109326,317.73746363526936
16,127.5,427.2,117.06927272975403,415.6142228610577
17,147.5,327.2,132.95050492816156,317.31351003010855
17,147.5,427.2,136.3378251976536,415.81054893377393
18,167.5,327.2,152.23924776835872,317.0430272391172
18,167.5,427.2,156.04727541966702,415.3175680647076
19,187.5,327.2,171.55509316901126,316.9509433792817
19,187.5,427.2,176.09149464134384,414.9331860341435
20,7.5,347.2,-0.7305200065079966,337.90609350064454
20,7.5,447.2,0.7604640911669893,437.08049165258996
21,27.5,347.2,18.371493065546407,337.9113156911942
21,27.5,447.2,20.455490720432635,436.3687424016478
22,47.5,347.2,37.41302870123522,337.71696649329584
22,47.5,447.2,39.94073347218605,436.1643976087567
23,67.5,347.2,56.646374347109585,337.44885244226896
23,67.5,447.2,59.20991640890031,436.5597156794077
24,87.5,347.2,75.83936415178584,337.2525500794311
24,87.5,447.2,78.73855788447408,436.08929256743335
25,107.5,347.2,95.02842290769692,337.1432708483077
25,107.5,447.2,98.17187371637968,435.87674927157974
26,127.5,347.2,114.27715272372042,336.7987131411656
26,127.5,447.2,117.86063232830107,435.5922870817322
27,147.5,347.2,133.5835083363621,336.81593904838405
27,147.5,447.2,137.40658778259422,435.51692469522106
28,167.5,347.2,152.90759674357776,336.4834500286192
28,167.5,447.2,156.56345073803902,435.86752399256665
29,187.5,347.2,172.38623002415855,336.1898727015277
30,7.5,367.2,18.738617427075265,357.3114408625556
30,7.5,467.2,20.6119972622006,456.6777282194638
31,27.5,367.2,38.003848787737894,356.97450262259895
31,27.5,467.2,40.16122120603626,456.52716226598443
32,47.5,367.2,57.13625636737145,357.1229084595396
32,47.5,467.2,59.90486911681035,455.49841974932025
33,67.5,367.2,76.28388644373935,357.00606890536847
33,67.5,467.2,79.18729144028725,455.957023207307
34,87.5,367.2,95.67447759742717,356.62142071196826
34,87.5,467.2,98.72543480588023,455.66266858650266
35,107.5,367.2,114.9287026868249,356.352976789478
36,127.5,367.2,134.21473821360613,356.4563181163115
36,127.5,467.2,138.11540229086935,455.29018152295373
37,147.5,367.2,153.8703638052262,355.77977632107286
37,147.5,467.2,157.74931484073502,454.73578913623413
38,167.5,367.2,173.4800219760529,355.6773636444714
39,187.5,367.2,-0.4987493822136152,357.64331908683414
39,187.5,467.2,1.1829134021724166,456.72793710500537
40,7.5,387.2,-0.22421582274263874,377.5238799672206
40,7.5,487.2,1.3707727062329091,476.4654650850461
41,27.5,387.2,19.17720006146027,376.95309138816657
41,27.5,487.2,20.916017007265694,476.6582902412714
42,47.5,387.2,38.39184835288547,376.99950354356326
42,47.5,487.2,40.44784431496194,476.3528315708895
43,67.5,387.2,57.62438615168871,376.85284365417
43,67.5,487.2,59.66975156598919,476.62370389526814
44,87.5,387.2,76.97296355643829,376.3472894844807
44,87.5,487.2,79.55175518324084,475.38976436087154
45,107.5,387.2,96.25257383700239,376.28842195946174
45,107.5,487.2,99.14245036721913,475.16235148408055
46,127.5,387.2,115.43992106952624,376.3352262557023
47,147.5,387.2,135.11937939748358,375.6570672294151
47,147.5,487.2,138.4519852906133,475.2506584709703
48,167.5,387.2,154.73943301651653,375.3416098077211
49,187.5,387.2,174.2160943981537,375.39829041849254
0,12.5,307.2,3.0708312108720737,299.188279791036
0,12.5,407.2,4.873117588039629,397.1107997817654
1,32.5,307.2,22.215868116249535,298.707281185924
1,32.5,407.2,24.384589940044528,396.66483702169756
2,52.5,307.2,41.20583953594397,298.80862203330827
2,52.5,407.2,43.69818197195903,396.6929432216312
3,72.5,307.2,60.303851175050205,298.6045859029661
3,72.5,407.2,62.95028712527714,396.2572540617033
4,92.5,307.2,79.21243844162625,298.2532295091579
4,92.5,407.2,82.2278379708536,396.0750776723384
5,112.5,307.2,98.46205274066183,297.69395917518676
5,112.5,407.2,101.79855447345439,395.51466772809
6,132.5,307.2,117.45995285977024,297.7956003422532
6,132.5,407.2,120.96963378975211,395.605198287581
7,152.5,307.2,136.81415729775162,297.4351424715146
7,152.5,407.2,140.62658916560042,395.17130511187474
8,172.5,407.2,160.1460950967377,395.0068971346995
9,192.5,407.2,180.24338862348415,394.1948242588492
10,12.5,327.2,3.3856110629343874,318.4608084933214
10,12.5,427.2,5.339366876892442,416.88799138779166
11,32.5,327.2,22.67913261504998,317.979342567908
11,32.5,427.2,24.80572101888513,416.72547411959346
12,52.5,327.2,41.72547456237874,318.0098429432998
12,52.5,427.2,44.29445675070668,416.3675371199955
13,72.5,327.2,60.81153373840803,317.58189946471856
13,72.5,427.2,63.58188953193809,416.3986504719345
14,92.5,327.2,79.84847507504814,317.47078764182993
14,92.5,427.2,82.81952512327594,416.2312677579319
15,112.5,327.2,99.15410387430752,317.1533315800484
15,112.5,427.2,102.39198615289722,415.517232361787
16,132.5,327.2,118.22610180592763,317.0830647206591
16,132.5,427.2,121.97876601250967,415.189880873353
17,152.5,327.2,137.66381330548234,316.6570779555636
17,152.5,427.2,141.33103485417385,415.2664725978921
18,172.5,427.2,161.01120946879428,414.91147996647493
19,192.5,427.2,181.16141292427403,414.22365716295667
20,12.5,347.2,3.671993937983281,338.0535400037522
20,12.5,447.2,5.524976839227393,437.0357603535433
21,32.5,347.2,23.02606225494422,337.34186948349964
21,32.5,447.2,25.234244540787387,436.3618791209137
22,52.5,347.2,42.16258933422677,337.2302490174931
22,52.5,447.2,44.68045555880332,436.40686428940074
23,72.5,347.2,61.316472320122806,337.03998621983305
23,72.5,447.2,64.07254792762407,436.41098908808493
24,92.5,347.2,80.45728560392601,336.89936815515046
24,92.5,447.2,83.55494966478066,435.9225990853461
25,112.5,347.2,99.69667079381409,336.8360091764517
25,112.5,447.2,103.08867471103267,435.4412845332115
26,132.5,347.2,119.00486777965708,336.4454370280844
26,132.5,447.2,122.88000194407816,434.81065997966266
27,152.5,347.2,138.57046110451117,335.9609475878544
27,152.5,447.2,142.45582113646495,434.8833838318893
28,172.5,447.2,161.43625381641985,435.62047239306185
29,192.5,447.2,181.67484688093472,434.6854208285384
30,12.5,367.2,23.41685451621333,357.06504433030824
30,12.5,467.2,25.714053718642038,455.81559027271044
31,32.5,367.2,42.62240482490211,356.9775225902021
31,32.5,467.2,45.070417212186705,456.256084668974
32,52.5,367.2,61.79780540307171,356.77420113001295
32,52.5,467.2,64.64332930767571,455.55067438888557
33,72.5,367.2,81.09715388944169,356.48708348717525
33,72.5,467.2,83.87983991727921,456.13407064574307
